person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,13,1.5619805000000042,0,0,61,60,2960,1447,7814,8619,8523,14367,4785,5712
javier,13,2.564908200000019,0,0,69,44,2759,1158,3794,11913,6220,17135,5860,15555
javier,13,3.5600319000000127,0,0,50,63,2151,1671,5864,11613,4045,9096,4383,8274
javier,13,4.557412600000021,0,0,57,69,2763,2193,3941,10975,7344,13332,7960,27068
javier,13,5.557014900000013,0,0,43,61,4976,843,23641,20532,7347,28337,22408,48326
javier,13,6.559868200000011,0,0,34,64,3019,2262,7799,56722,7957,61949,18822,54091
javier,13,7.559353900000019,0,0,41,51,2202,1380,3335,22221,6056,1958,2749,8884
javier,13,8.562846000000008,0,0,30,51,4170,3781,19843,42348,6254,18640,26651,59876
