person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,1,6.600077199999998,25,0,0,0,0,0,1,6,1,0,1,1
javier,1,7.448205599999998,25,0,0,0,16606,39125,103330,1324648,14662,120025,34587,786449
javier,1,9.4086532,0,0,0,0,7465,4083,9704,233504,20512,12848,9913,27896
javier,1,10.428904,0,0,0,0,1393,958,12288,30968,10310,6528,9568,29911
javier,1,11.4592816,0,0,30,30,6920,5430,17994,1898882,17633,8282,32191,353239
javier,1,12.380315899999996,0,0,30,41,1386,1692,5732,78863,7997,17465,8669,38888
javier,1,13.404455500000001,0,0,40,44,3101,2330,6242,7519,11628,2727,10035,26549
