person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,10,1.2870559999999927,0,0,10,53,2209,1186,4425,8900,6286,6312,7137,17647
javier,10,2.2845226000000025,0,0,30,37,4401,2767,1955,17159,7406,5732,6605,28008
javier,10,3.269832699999995,0,0,47,29,2344,2003,2724,6305,4561,6694,7400,15594
javier,10,4.30088769999999,0,0,64,1,5462,1724,1203,2969,6757,1957,6849,7428
javier,10,5.280520699999997,0,0,56,1,3617,620,13757,114366,10099,4705,9036,71370
javier,10,6.264371199999999,0,0,51,4,2730,1062,11868,12894,7780,10928,10675,40229
javier,10,7.276130499999994,0,0,43,1,179,281,2367,170894,1123,357,2376,9638
javier,10,8.28913039999999,0,0,20,38,3767,1560,2898,1025,2028,12596,4390,4225
