person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,17,1.741884099999993,0,0,69,64,1656,1749,18155,3598,3458,4409,3705,10209
javier,17,2.7662162999999964,0,0,67,74,3459,2019,11448,7821,9609,12448,6570,18763
javier,17,3.721332700000005,0,0,78,57,3184,2581,4080,12284,12483,5395,13493,7293
javier,17,4.722690400000005,0,0,56,51,4161,2685,26488,567476,4110,13246,19506,85907
javier,17,5.731297899999987,0,0,50,30,6545,3540,20798,691438,9893,24723,6704,135220
javier,17,6.746179099999978,0,0,47,30,4184,9614,44979,144937,24072,21685,11425,71647
javier,17,7.7333572,0,0,30,43,3058,1311,27310,50052,12911,19611,21772,32660
javier,17,8.726070499999992,0,0,54,51,3729,916,5048,10669,9965,19486,17309,5663
