person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,18,0.9523768000000246,0,0,50,66,4229,1711,15799,2971,9192,6032,5472,11481
javier,18,1.9307100999999989,0,0,64,81,3408,4497,7569,31622,12955,4592,4456,9407
javier,18,2.94086200000001,0,0,81,74,7581,5927,6907,6516,11734,20023,9115,4123
javier,18,3.982019600000001,0,0,57,70,781,551,10084,279240,2125,16440,6652,23154
javier,18,5.003027900000006,0,0,51,67,5869,3260,19687,103030,9344,12110,7685,37029
javier,18,6.003052600000018,0,0,50,64,4835,3342,5015,15412,8495,3853,7210,9088
javier,18,6.960234200000002,0,0,44,44,2178,2425,12364,81904,13536,4102,15768,56050
