person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,13,1.3168363999999997,0,0,57,41,5136,2111,19332,5340,9068,7144,6370,13189
javier,13,2.254930999999999,0,0,66,47,7782,1254,3251,4585,7558,15066,5241,24973
javier,13,3.2690663000000058,0,0,50,63,5413,3546,8147,176014,16973,23297,18433,33629
javier,13,4.288535699999997,0,0,63,54,1754,3627,15977,21073,15558,2745,10041,29375
javier,13,6.324579100000008,0,0,29,41,698,407,7582,229194,2716,28705,10178,68348
javier,13,7.270753599999992,0,0,27,43,4523,2561,21247,92041,23383,27596,16870,57622
