person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,12,1.464141699999999,0,0,35,64,4314,959,16839,16679,6490,9183,2584,8321
javier,12,2.3985073000000057,0,0,43,78,4563,1137,6753,7601,8334,21758,5763,16815
javier,12,3.3917741000000063,0,0,54,88,2525,894,17715,4595,4932,3422,6002,8344
javier,12,4.4033435999999995,0,0,48,90,5091,3105,12395,9918,2931,7152,12450,3491
javier,12,5.432336100000001,0,0,48,66,1997,468,2072,167343,2601,1355,1916,11422
javier,12,6.402180299999998,0,0,50,67,2245,3673,7460,2666,5198,9452,3626,9555
javier,12,7.413014599999997,0,0,41,53,718,530,5500,192263,5102,12689,9342,46749
javier,12,8.400109799999996,0,0,64,26,2650,3687,1884,3549,22546,2768,9245,9417
