person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,20,1.0120967999999948,0,0,61,81,11610,4859,5065,1942,32863,18165,12548,29701
silvia,20,2.033518600000008,0,0,54,64,2463,940,10403,549351,7545,2966,12218,66795
silvia,20,3.08402430000001,0,0,35,63,6631,1666,8777,1527435,7096,112192,14980,166768
silvia,20,4.093902700000001,0,0,40,75,8771,1572,5089,39324,3386,11454,3239,15232
silvia,20,5.025360400000011,0,0,23,81,3581,6301,21132,683358,16313,39666,14743,71771
silvia,20,6.032133200000004,0,0,14,81,7079,6342,20793,524391,12130,31840,26778,271088
silvia,20,7.049743199999995,0,0,20,57,6476,2056,10947,1628118,19282,13741,36088,374307
