person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,49,1.0815192000000025,0,0,43,47,3623,1195,13528,135914,9909,10257,23894,36188
silvia,49,2.1199344999999994,0,0,43,61,3293,2577,162158,44815,4495,94674,5637,58297
silvia,49,3.0685486000000424,0,0,27,78,4500,1999,66501,17481,11264,53751,17165,27475
silvia,49,4.055081500000028,0,0,20,78,8619,1428,43058,119720,8466,62494,13455,77484
silvia,49,5.078750000000014,0,0,23,83,8154,1474,4629,17614,4274,6342,3216,8241
silvia,49,6.13158279999999,0,0,41,74,2138,2367,7674,22922,4610,14701,9228,11298
silvia,49,7.034646900000041,0,0,30,48,480,224,739,132996,893,2003,2129,31147
silvia,49,8.052009700000042,0,0,43,43,3737,1941,12255,9900,7472,5980,8560,23524
