person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,47,2.022191200000009,0,0,51,54,803,434,7238,220326,4694,1168,6591,75884
silvia,47,3.0602612000000136,0,0,27,69,840,585,37876,722150,3273,9559,784,23443
silvia,47,4.0762119000000325,0,0,20,83,2644,1791,104609,19274,6942,78220,7690,9541
silvia,47,5.089599899999996,0,0,14,84,5447,1310,17822,7707,5789,48626,9194,32912
silvia,47,6.038721500000008,0,0,20,93,626,304,4976,188215,3006,6938,2853,20055
silvia,47,7.0641990000000305,0,0,37,78,5067,1432,9950,35765,7353,1618,8067,10635
silvia,47,8.067809699999998,0,0,48,60,5525,2713,8315,7546,5751,15857,6810,21587
silvia,47,9.087262400000043,0,0,56,51,5234,1937,5439,5390,5403,9877,5123,21327
silvia,47,10.035454300000026,0,0,64,54,3885,3317,4562,7400,6163,10065,4857,11080
