person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,28,1.5994810999999913,0,0,81,93,21580,12323,7226,29641,17250,2990,4151,9184
silvia,28,2.5561773999999673,0,0,81,84,15086,2714,16203,26663,23068,15648,6527,43811
silvia,28,3.574610899999982,0,0,90,78,9978,4522,4232,19797,10370,9421,11753,8983
silvia,28,6.550091500000008,0,0,81,81,13453,5911,15250,3243,27493,12092,10143,13950
silvia,28,7.566961099999958,0,0,84,81,11901,8206,9249,4001,18997,8434,18833,7116
silvia,28,8.595479099999977,0,0,93,81,17043,5931,10375,79230,16741,14525,27273,12743
