person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,21,1.2449952999999994,0,0,50,40,4667,803,9288,2613,11687,17959,9275,4514
javier,21,2.2424262000000112,0,0,75,40,2059,1032,5436,19769,15666,2975,2549,41932
javier,21,3.240626600000013,0,0,70,54,1943,4105,11994,2018,4634,4566,5952,8427
javier,21,4.257758200000012,0,0,51,57,1134,714,5765,122125,2682,17012,4170,21037
javier,21,5.241462000000013,0,0,35,35,3943,1485,17082,221560,19566,36868,31562,241054
javier,21,6.254792000000009,0,0,24,47,3875,3871,19265,68533,12806,13022,7694,74698
javier,21,7.25897550000002,0,0,10,29,273,613,6391,232202,3640,12094,8977,60965
javier,21,8.257751300000024,0,0,14,27,1313,766,10104,779090,5846,21948,16515,24967
