person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,16,1.4849306000000126,0,0,54,69,2702,2692,5681,5052,8050,14969,6621,15986
javier,16,2.427593700000017,0,0,51,75,2181,1660,72949,27708,7564,44331,42806,18840
javier,16,3.471622800000006,0,0,50,87,5209,3310,3843,206837,14636,38761,5822,9315
javier,16,4.474587600000007,0,0,40,90,2109,2017,3904,5262,4888,25882,14508,17193
javier,16,5.489614700000004,0,0,38,91,3052,1602,9120,2899,8434,22097,7196,21720
javier,16,6.536633200000011,0,0,53,80,2221,1154,8725,8854,10263,17022,16159,16525
javier,16,7.431313900000021,0,0,47,53,3576,1152,4516,133021,7207,5850,20695,39938
javier,16,8.435502400000018,0,0,51,47,2499,2158,8083,4902,4715,3386,5142,14201
