person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,6,1.8198586000000034,0,0,61,67,4178,2699,3721,43099,6456,5164,8029,18034
javier,6,2.8409505000000053,0,0,63,51,2221,926,8253,22978,6432,14288,8097,22609
javier,6,3.8655286999999987,0,0,70,70,3897,6424,20678,22364,7723,7326,11222,13291
javier,6,4.820036799999997,0,0,69,56,5359,1873,11073,42283,9060,7290,8568,14422
javier,6,5.816405799999998,0,0,60,75,10956,1724,56477,253367,17194,59899,45756,84163
javier,6,6.853837499999997,0,0,56,70,692,1006,6894,112692,4403,14906,10884,26843
javier,6,7.883483900000002,0,0,57,61,1475,4095,2848,15156,14778,22887,9412,36644
javier,6,8.833972500000002,0,0,50,54,4208,1208,2394,153123,5061,13323,12023,30965
javier,6,9.825724100000002,0,0,47,48,2066,1073,24044,46012,6128,17350,13391,52482
