person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,2,1.240547399999997,0,0,56,35,1854,3025,8235,7576,16507,10309,10345,4302
javier,2,2.272987800000003,0,0,67,38,4197,1515,3468,11791,4175,4957,7296,15253
javier,2,3.203166000000003,0,0,75,47,7490,1304,14059,6518,8045,12182,14295,23783
javier,2,4.220692399999997,0,0,56,41,523,678,8136,284061,1617,8308,5283,84063
javier,2,5.2381472,0,0,44,51,1707,756,11686,5090,4342,3737,5813,4880
javier,2,6.267085999999999,0,0,27,61,1227,1387,16140,207084,3748,30046,18938,54794
javier,2,7.258388000000004,0,0,40,57,2772,1651,1807,81204,4457,2111,1001,3777
javier,2,8.208616200000002,0,0,66,74,2962,2653,6293,33179,9342,12521,8504,24464
