person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,10,0.9893987999999894,0,0,93,50,4743,3072,6312,3623,22688,8020,6598,6986
javier,10,2.0167652999999888,0,0,90,35,5546,2107,6113,13807,6043,7932,19888,4487
javier,10,2.969882599999991,0,0,100,14,6090,1439,922,6235,8371,5510,17557,10401
javier,10,3.9874353999999954,0,0,93,26,6176,1560,9574,16219,4800,10819,12522,14049
javier,10,4.991931799999989,0,0,57,20,2103,246,1710,80705,1745,10614,6952,41990
javier,10,6.004235699999995,0,0,69,17,3329,1415,5049,1352,15505,4404,2604,7729
javier,10,7.0537259999999975,0,0,57,13,6256,2175,5601,1815,8719,1332,5356,48106
