person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,12,1.6733732000000003,0,0,61,51,1543,975,3316,7126,5087,8453,17783,12528
javier,12,2.716637199999994,0,0,60,27,10107,5815,2963,11456,6956,6461,12422,22400
javier,12,3.7044388000000055,0,0,56,13,3100,2401,10427,26400,12454,12591,11628,63561
javier,12,4.653491299999999,0,0,57,10,10807,1529,15103,1232725,22390,24966,16954,175665
javier,12,5.661323699999997,0,0,54,21,5166,4388,16763,131418,8493,18533,8939,29439
javier,12,6.662064200000003,0,0,40,17,893,442,1679,54510,2692,8635,7773,47207
javier,12,7.708812699999996,0,0,38,23,2689,2516,3452,17863,5243,11027,5995,22711
