person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,4,1.7082334999999986,0,0,60,34,2798,3070,4766,3900,7271,9906,9389,8138
javier,4,2.6417538999999977,0,0,69,43,6735,2206,12801,26642,11102,15015,27310,49846
javier,4,3.564216899999998,0,0,74,63,1051,479,6958,323547,3586,9514,3347,15623
javier,4,4.5761763,0,0,61,69,4758,3238,28246,47507,17443,49831,20869,71112
javier,4,5.602740099999998,0,0,40,61,1003,571,2410,173975,2089,15742,4847,41712
javier,4,6.623516199999997,0,0,50,74,2278,2411,8496,24205,19617,21621,6161,19327
