person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,28,1.4486710000000187,0,0,100,66,3119,1638,14194,21465,12872,7009,3693,8865
javier,28,2.4339646000000243,0,0,94,67,3554,6783,10346,7261,9946,5777,2402,14578
javier,28,3.4485696000000132,0,0,91,83,3360,942,7803,2259,7615,34727,5776,8590
javier,28,4.450143700000012,0,0,78,80,946,911,1659,15868,1216,3745,4636,9597
javier,28,5.450708600000013,0,0,67,66,3510,1226,9191,295974,6936,8748,27546,24485
javier,28,6.453573000000006,0,0,48,50,122,321,2951,256196,1216,962,2038,26627
javier,28,7.449236300000024,0,0,47,43,2083,3181,9316,6639,7196,25201,1847,26209
