person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,38,1.2368048999999814,0,0,67,60,2886,918,1826,11570,7311,3614,22749,10263
javier,38,2.2676634000000035,0,0,74,54,2421,1441,4774,17776,9548,20475,7014,26867
javier,38,3.2668749999999704,0,0,61,53,7725,1173,20696,6865,3652,12983,5917,36215
javier,38,4.250110799999959,0,0,61,54,3515,1103,34318,43564,13201,20913,19471,25060
javier,38,5.232834799999978,0,0,51,77,404,315,4217,143096,2046,4647,2315,5751
javier,38,6.247925599999974,0,0,50,75,2946,1328,7489,117509,8886,19252,14465,28505
javier,38,7.232940099999951,0,0,64,64,5753,2374,5938,4038,8774,3378,3270,18912
javier,38,8.263400699999977,0,0,63,53,6562,1410,42360,89942,20209,7881,30118,89252
