person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,1,5.9548125999999995,25,0,0,0,4425,9098,35197,341406,7405,41316,26728,236150
javier,1,7.7558227,0,0,0,0,4979,2166,24412,161861,5498,981,6947,17763
javier,1,8.7612035,0,0,0,0,3360,947,12176,55506,3320,10964,6492,13709
javier,1,9.755522800000001,0,0,30,30,1119,354,5982,186643,2793,46436,8322,54427
javier,1,10.754700200000002,0,0,54,38,1613,487,13067,99453,6353,1687,4008,5053
javier,1,11.747379600000002,0,0,75,20,5821,2507,6144,28726,8538,6599,12462,20325
javier,1,12.7770027,0,0,88,10,1100,360,3344,64943,5857,12078,3358,32000
