person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,4,1.8605943999999965,0,0,75,60,3242,4610,9736,10908,5227,12275,13037,15762
javier,4,2.8566829999999968,0,0,81,30,3220,1603,5349,3810,7847,2423,7040,21092
javier,4,3.8605895999999973,0,0,63,38,653,378,3387,156417,1095,7923,2156,80305
javier,4,4.8604508999999965,0,0,69,41,2494,3397,3162,20047,23252,15612,3711,8939
javier,4,5.868838599999997,0,0,78,34,1897,1978,10684,4479,14266,5065,16079,17667
javier,4,6.8483367999999984,0,0,69,61,2956,2342,17290,6992,14319,44606,11285,19334
javier,4,7.828667299999999,0,0,80,70,3199,1588,21649,1455475,9363,41450,29747,198474
