person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,3,1.4494332000000014,0,0,91,40,2232,2852,5620,41920,11515,4032,3684,10751
javier,3,2.464692499999998,0,0,94,35,6332,1147,4089,12535,5973,3193,6747,7203
javier,3,3.527411999999998,0,0,100,26,5362,2856,7995,31077,27061,14396,14229,50057
javier,3,4.510686999999997,0,0,100,35,13810,916,16218,52859,11458,3159,16626,24150
javier,3,5.4556489,0,0,75,38,673,337,14653,306246,6695,22500,9670,49211
javier,3,6.519858599999999,0,0,70,43,2322,1078,3305,29558,6377,7862,5905,7840
javier,3,7.5166629,0,0,48,51,1950,1479,13586,196903,18000,65990,26469,116244
