person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,2,1.7282773999999996,0,0,100,64,2483,1507,3732,16963,8233,14932,6535,20315
javier,2,2.7994517000000023,0,0,94,70,3310,1132,11652,10110,6084,26324,2643,18185
javier,2,3.7865351999999994,0,0,100,78,15782,5707,12698,142734,21786,14502,12944,16044
javier,2,4.724473,0,0,70,69,7050,1845,20136,82546,5279,2801,1592,30111
javier,2,5.730136699999999,0,0,77,60,4295,1392,5342,31395,11093,4382,14814,18726
javier,2,6.756189500000001,0,0,91,48,4221,1018,10368,26913,10230,7117,3699,18597
javier,2,7.770629700000004,0,0,75,47,5316,2698,2976,32366,8055,15840,7744,26122
