person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,13,16.032090600000004,25,0,0,0,1,2,0,24,1,0,0,0
silvia,13,16.78368659999998,25,0,0,0,38538,65611,152973,1060202,44386,152628,70420,718082
silvia,13,17.837186000000003,0,0,0,0,1574,296,757,84251,1120,1219,1717,9501
silvia,13,18.837928799999986,25,0,0,0,31003,10801,24333,21936,87822,9505,86185,30796
silvia,13,19.855815199999995,51,0,0,0,1958,787,9510,721266,5088,19202,9813,52148
silvia,13,20.79483879999998,51,0,0,0,4519,658,22461,1500808,10332,11631,17147,39469
silvia,13,21.911878799999982,51,0,0,0,3797,2371,23028,1471513,5048,4871,12803,24814
silvia,13,22.8325059,25,0,0,0,581,341,944,329149,631,4491,973,5443
