person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,14,4.999603399999984,25,0,0,0,15697,11442,23227,1004928,12844,65217,21135,386576
silvia,14,5.833378899999985,0,0,0,0,3940,1184,5843,14740,4078,1262,3369,7562
silvia,14,6.785209499999979,25,0,0,0,1948,2821,7002,522981,1187,7642,3779,10096

silvia,14,7.809158400000001,51,0,0,0,605653,374525,86184,942140,549068,105344,593810,450691
silvia,14,8.804583799999989,51,0,0,0,3730,513,16010,804889,9784,1915,8750,64211
silvia,14,9.822759999999988,25,0,0,0,10,6,49,869,26,101,44,364
silvia,14,10.842101899999989,25,0,0,0,0,0,1,39,1,0,0,3
silvia,14,11.782377799999978,25,0,0,0,11013,11067,17032,703519,12990,122723,51743,322252

silvia,14,12.78967609999998,0,0,0,0,84630,10520,94444,1729890,41599,28236,71552,201616
