person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,38,1.421481799999981,0,0,75,64,8101,2958,3711,5299,15044,10750,4133,17016
javier,38,2.452441799999974,0,0,66,67,6391,969,9205,198,14982,7918,8452,21063
javier,38,3.4671599999999785,0,0,77,63,5816,1305,6525,2761,6735,4964,10157,8114
javier,38,4.401812399999983,0,0,78,53,3224,5423,4128,6991,14660,1376,2958,13585
javier,38,5.40537599999999,0,0,70,61,5434,3066,19048,125929,15793,31140,20188,21651
javier,38,6.438557099999969,0,0,69,66,3850,1650,5424,8133,6481,8375,4144,8090
javier,38,7.454001299999959,0,0,75,75,9985,2443,13532,4805,14680,8256,2665,4487
javier,38,8.408088299999974,0,0,69,94,3898,3215,8606,3483,10852,12721,3006,4317
