person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,39,1.9987278000000401,0,0,63,100,3590,1898,10975,8925,6187,17898,6526,7171
javier,39,3.0171874000000116,0,0,57,100,7898,4032,5194,6281,10992,15651,3270,11945
javier,39,3.971900000000005,0,0,56,93,4323,2044,6350,8111,10792,4970,13635,19681
javier,39,4.990635800000007,0,0,47,63,10217,4361,1894,296562,20220,23734,6968,267266
javier,39,6.021951700000045,0,0,56,53,7581,3697,8190,47277,11509,6739,6553,5639
javier,39,7.0280348,0,0,56,41,1194,1036,2509,46851,6211,3110,2341,13432
javier,39,7.9840418,0,0,60,48,5631,5338,12114,35449,12768,4738,12027,12024
javier,39,8.995964800000024,0,0,77,63,4877,2745,10392,259960,19548,9072,15483,12343
