person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,44,0.028894900000011603,0,0,63,74,3860,1390,7757,2617,14943,3928,5937,11478
javier,44,0.7240333999999962,0,0,61,80,15576,3314,11023,7473,24471,16387,10606,9806
javier,44,1.7399221000000011,0,0,51,80,3123,2313,6627,6059,7638,13697,6754,19158
javier,44,2.7595867999999655,0,0,70,67,12388,1535,5927,5764,7924,2276,7005,8578
javier,44,3.7287365999999906,0,0,63,69,7740,1974,12083,133067,10199,11978,17106,23922
javier,44,4.727975200000003,0,0,51,70,3209,1948,15033,93749,11291,31177,14181,33042
javier,44,5.773531099999957,0,0,41,66,5957,2990,18688,72401,7546,23364,37564,74239
javier,44,6.756972799999971,0,0,37,74,5150,4608,9414,9696,17696,25844,3609,31041
