person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,40,1.6065927999999872,0,0,77,69,7930,8224,13467,22805,16928,13420,6124,25218
javier,40,2.6026805000000195,0,0,70,75,2347,4021,20842,8417,10849,7046,5291,17011
javier,40,3.572710299999983,0,0,67,75,5529,3795,6014,12167,8357,4221,4050,10554
javier,40,4.57538390000002,0,0,74,74,6710,1916,4888,9274,11667,6563,8674,6841
javier,40,5.598721500000011,0,0,61,61,904,438,1961,254295,1775,1508,752,14307
javier,40,6.611672300000009,0,0,60,57,482,290,3738,226396,1863,967,1549,5143
javier,40,7.5838150000000155,0,0,57,56,7254,901,4825,13110,6983,4151,3905,12014
