person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,4,4.778650200000001,25,0,0,0,12722,36497,38833,744525,10608,189120,22472,539237
javier,4,5.729175799999993,0,0,0,0,1345,1119,9040,30630,11934,7667,5238,11458
javier,4,6.6650590999999935,0,0,0,0,2739,1763,8149,36601,7742,16107,8935,30693
javier,4,7.681745899999996,0,0,0,0,5562,2179,13917,36760,7071,10288,12790,10160
javier,4,8.704598899999993,0,0,53,51,12813,3475,10989,43916,14501,9522,6683,7918
javier,4,9.69889649999999,0,0,35,34,1404,953,2299,188816,2027,14155,8258,40511
javier,4,11.676021399999996,0,0,30,38,1400,3553,22393,16321,6842,33203,6560,8524
javier,4,12.684725499999999,0,0,21,8,4192,1180,14543,9642,12149,1186,9249,29668
