person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
silvia,3,4.630888200000001,54,0,0,0,0,0,0,2,0,0,0,0
silvia,3,5.470179399999999,54,0,0,0,0,1,0,0,1,0,0,2
silvia,3,6.472698100000002,200,0,0,0,1,0,1,1,0,0,1,0
silvia,3,7.508642700000003,200,0,0,0,0,1,1,1,0,0,0,1
silvia,3,8.452573399999999,200,0,0,0,0,2,0,10,1,0,1,2
silvia,3,9.442361400000003,200,0,0,0,0,4,1,15,1,1,0,1
silvia,3,10.459871800000002,200,0,0,0,22,1789,113,635,77,109,66,139
silvia,3,11.4852274,200,0,0,0,1007,54472,4469,2079,1148,567,518,958
