person,questionCode,timediff,signalLevel,blinkStrength,attention,meditation,lowGamma,highGamma,highAlpha,delta,highBeta,lowAlpha,lowBeta,theta
javier,8,1.5398768999999959,0,0,38,56,7796,2395,75154,9650,10195,7343,10377,13338
javier,8,2.5763002999999998,0,0,47,61,7373,2043,20669,260362,16147,20053,26572,73308
javier,8,3.4970831999999916,0,0,54,78,5484,2028,15028,26010,9962,5908,4464,15593
javier,8,4.509623300000001,0,0,48,56,1660,1897,2937,104006,2304,9306,3270,35791
javier,8,5.5381367999999895,0,0,57,24,5388,2020,4376,13290,12916,9330,8176,28111
javier,8,6.5849898999999965,0,0,61,37,1170,300,2511,91818,5604,12946,4490,12978
javier,8,8.5154931,0,0,69,43,3586,855,6951,49682,2299,2570,4214,13287
